,log10phi,f_r,log10x_50,A0,PE,fpvls_avg,fpvls_std,IC50s_avg,IC50s_std,dose
22,0.6580430695557004,0.28263701850584566,1.0371010608252027,2.0,0.6477272727272727,4.526145893215119,1.5962386210598505,1.6752631363812256,0.0934091319585981,10.0
23,-0.42924405078081185,0.028410659284124118,1.602951729999093,3.0,0.9659090909090909,4.6221125005222765,1.2049640753169022,1.6989700043360187,0.0,10.0
24,0.6183997463425535,0.040227755289067475,1.4193190087701013,1.0,0.9772727272727273,5.490208733332059,0.41560476671225244,1.6989700043360187,0.0,10.0
25,0.06663093479773471,0.053644661307700785,1.7250321100061137,6.0,0.9318181818181819,5.425544528217394,1.7610801320980671,1.6989700043360187,0.0,10.0
26,0.686803310525308,0.32582666474041494,1.5928952617842416,5.0,0.6590909090909092,5.278302664484568,1.6101089191582956,1.6989700043360187,0.0,10.0
27,-0.0979111920720946,0.11968451904357157,1.475274243682704,4.0,0.9204545454545454,5.557295419958177,2.069665233703561,1.6989700043360187,0.0,10.0
28,0.10418909571774501,0.055907985019789955,1.7713109905351805,0.0,0.9431818181818182,5.5504906165287435,1.234809483393824,1.6989700043360187,0.0,10.0
29,0.41252685825947893,0.28758350891359924,1.7162587162582623,2.0,0.6931818181818181,5.510543234816082,1.4467660603352328,1.6898183905246047,0.046664257405265565,10.0
30,0.6694150331771588,0.3179901425285428,1.1691037897465921,7.0,0.5454545454545454,5.512823526911939,1.347608016021198,1.6332241893741475,0.3541820194374851,10.0
31,-0.21956500766153403,0.042088502905355006,1.6149232473201356,2.0,0.9318181818181819,5.357385534217538,1.3698161965091098,1.6989700043360187,0.0,10.0
32,0.8540088405555671,0.294640529481491,1.0548898307193704,5.0,0.6704545454545454,5.4808117609758025,1.4151331133957188,1.693567478507637,0.028587479587003084,10.0
33,-0.44345499194372223,0.11108836943007885,1.8447681919165029,5.0,0.875,4.594097992737051,1.5806677641946563,1.6989700043360187,0.0,10.0
34,0.8990161725197721,0.2845454558607895,0.5257583491854867,0.0,0.6704545454545454,5.175455404450919,1.6847567208524816,1.6468290136552692,0.26912230758526207,10.0
35,0.5722051259723476,0.18404591668107487,1.7222366867541645,7.0,0.75,5.480312821879957,1.5523484445690365,1.6737826164514156,0.09009956654513805,10.0
36,0.23222400414733177,0.17553778627595767,1.8719809960587845,5.0,0.875,4.921844952382916,1.4436401710736544,1.6428594534932908,0.17743714142969982,10.0
37,0.6256487685412879,0.1284967453007057,1.7777739869341735,5.0,0.7840909090909091,5.180959753221605,1.5046760758614155,1.680463993894103,0.07851435285712569,10.0
38,0.7931120776299166,0.19547479684370186,1.2554682489955369,3.0,0.8068181818181819,5.370381887477815,1.43064647754345,1.6318837812643547,0.2234712965470288,10.0
39,0.9951131681475788,0.09600158221341057,1.6250568607216722,6.0,0.75,4.547794895611083,1.5486962741654167,1.3158181179331134,0.6702290839518968,10.0
40,0.8000266274506715,0.2962156755305603,1.9142524072047806,2.0,0.6136363636363636,5.4655356213006705,1.5169137798995704,1.6566675599363427,0.12438336284436444,10.0
41,1.0670156737787637,0.43226867690987225,1.2899180923833007,1.0,0.5454545454545454,5.327312306610144,1.4631745468349056,1.5762439703517424,0.3833873106434548,10.0
42,1.1916970016236965,0.4352314803974196,1.8291048359675468,1.0,0.6022727272727273,5.401648516192818,1.7906234007149728,1.5865346217442458,0.45713912014811225,10.0
43,1.1068690750306351,0.12547963751748184,1.98058405706993,2.0,0.8409090909090909,4.541012396286962,1.5326445798544752,1.5555273597297188,0.3054977572635808,10.0
44,1.1777797174962736,0.07247431443189553,1.8910809678439333,7.0,0.875,5.404308947850407,0.8192387707428966,1.1697054474646635,0.7046262162682454,10.0
45,1.083539607780288,0.4002214693731722,1.7682270035174399,6.0,0.48863636363636365,5.3013774603629145,1.5641784037388382,1.6332363245710237,0.31028528152451884,10.0
46,1.3188538935797054,0.20035817599646996,1.5737757853351277,4.0,0.7613636363636364,5.441366280853758,1.5617849311296523,1.368462351882203,0.6588710065913294,10.0
47,1.1663247722282377,0.005201951814652547,2.0003350906359763,6.0,0.9886363636363636,2.5264653208261807,0.0,-0.4849991507785808,0.0,10.0
48,0.8887299148942686,0.513454091029776,2.0728483057813882,4.0,0.44318181818181823,5.382660685763688,1.3725295373407242,1.666439654072445,0.18347087427358522,10.0
49,1.2141009115987667,0.11208357966130729,2.0573750795836587,4.0,0.8409090909090909,4.861110909098529,1.7555359309048717,1.3216494468738358,0.6989655749314637,10.0
50,1.3843918412923477,0.4089307931745501,1.3515214950143684,2.0,0.5454545454545454,4.965347734024475,1.6164382815043692,1.5132294465939764,0.4067788881144954,10.0
51,1.2275565796098025,0.10994426934909192,1.860437341160425,10.0,0.7954545454545454,5.489647158439017,1.6837105155319638,1.4562179667397936,0.5274056265539917,10.0
52,1.4121031233435333,0.26228555725747565,1.6741735592863631,4.0,0.6931818181818181,5.136009570826836,1.326124705237739,1.179898576160825,0.7931884138505113,10.0
53,1.5423263446215971,0.294529273908577,2.2022707807950725,7.0,0.6136363636363636,5.082518590843459,1.760655384519543,1.3968264968144064,0.7302146349790609,10.0
54,0.9902765852583794,0.3066268450552351,1.044514316430074,1.0,0.6363636363636364,5.988244219153071,1.3694026349151034,1.5643377692804283,0.3845204947473812,10.0
55,1.270097475834192,0.3622395186447108,2.253151027361951,11.0,0.5681818181818181,4.889763317352676,1.848384284971034,1.2979447523613317,0.7317479935146849,10.0
56,1.3699454825540993,0.32588724191814195,0.6029664867719611,6.0,0.6704545454545454,5.249905613258835,1.6506347952817673,1.5335378850805648,0.4365157132506075,10.0
57,1.668362092599355,0.4999042077839263,1.25997951990009,2.0,0.46590909090909094,4.976348549049154,1.80499986287636,1.47184157931565,0.610065569637138,10.0
58,1.719926182005399,0.10968192082852042,2.4187946501989397,10.0,0.7727272727272727,4.646650301711807,1.8305746758264843,1.0090562052139194,0.8989008431586184,10.0
59,-0.05530166396044832,0.3029612382154288,2.4072581817546297,1.0,0.7613636363636364,5.19752515176207,1.6369435061610664,1.6989700043360187,0.0,10.0
60,1.529313064739701,0.22873282166289016,1.5345064114646056,10.0,0.6477272727272727,5.124582280789557,1.7097875779001435,1.2321866512019348,0.8849036090687817,10.0
61,1.7820462459634316,0.5374475460245287,2.1662702607512814,12.0,0.38636363636363635,5.414014566394745,1.7413737241782805,1.4740215539947525,0.6462776433280526,10.0
62,1.8525821995887704,0.022139920848911015,2.523896390928744,3.0,0.8181818181818181,5.025259136715199,2.021140091929164,-0.12220042923050961,1.1419800721168727,10.0
63,1.6877134727538883,0.5881250459731122,1.3886146584576669,10.0,0.26136363636363635,5.250093162190156,1.4944718251436941,1.5734307782826293,0.46928677317879147,10.0
64,1.6058751179109079,0.46849953935907745,2.3774840550941554,9.0,0.30681818181818177,5.268486589703486,1.572916475225336,1.5072533331847768,0.5574181802051013,10.0
65,1.1471147923229656,0.45487911887789956,2.3954649152033594,11.0,0.5,5.403376652654037,1.627761177130899,1.5251200076245226,0.5048310871959695,10.0
66,0.9502238019183066,0.015445741613821201,2.323008168558816,12.0,0.9659090909090909,4.980685841516106,1.828472878048095,0.6987104648107033,0.39166886951165547,10.0
67,1.5918770699763833,0.4022814693984171,2.6582343795772694,1.0,0.6022727272727273,5.250471457891649,1.7091933756952573,1.6438309788401864,0.24689639881176298,10.0
68,0.372947183441641,0.5874815513972873,1.9856365559683729,9.0,0.375,4.973341700725057,1.7803288326137026,1.6667647007548618,0.10239252280750186,10.0
69,2.0372432549062074,0.7169319804530746,2.575264020633603,11.0,0.07954545454545459,5.2608807562743936,1.6242296947239183,1.6509519311771375,0.24495176478944852,10.0
70,1.747885059173292,0.16557879276875273,2.10953910029497,9.0,0.6818181818181819,4.773032017128019,1.5154086950320393,0.9854752263512007,1.1300843083129168,10.0
71,1.9172547179881503,0.6227710774147371,1.9634227303029008,10.0,0.17045454545454541,5.135771591443124,1.591441432182182,1.4690036149990933,0.636715608120827,10.0
72,1.2306020962749444,0.43937910481735964,2.443499580149224,9.0,0.43181818181818177,5.414694739707911,1.6653875137782495,1.508605520805728,0.5271321083838604,10.0
73,2.125761474830361,0.4135860789328751,2.9657141470540944,11.0,0.3522727272727273,4.890806537212875,1.5440821263994164,1.1478181816694704,1.0391531175476119,10.0
74,2.2115407897317656,0.041811542003256076,2.798541377091969,4.0,0.7613636363636364,5.247531513487719,1.8330962131590454,-0.5953612009766269,1.1073939776388468,10.0
75,2.25422031533047,0.5666618589275476,2.414663947476052,5.0,0.21590909090909094,5.16833786596803,1.5564399587920688,1.3275867357796751,0.8840351197342373,10.0
76,2.20659166878907,0.48319223906256364,2.961264308396149,11.0,0.3295454545454546,5.068419310974817,1.823895030913748,0.8296267642608934,1.1228190923454509,10.0
77,1.747570893967329,0.2122066824784817,2.5175443418529797,8.0,0.75,5.380115627992551,1.696183836596708,1.1434077802504925,0.9304125276206473,10.0
78,2.350993487119705,0.1472961243185084,2.579639676243156,16.0,0.625,4.4785262076396135,1.62644705654526,-0.24519717163898352,1.2204311564497647,10.0
79,1.602243132495133,0.5537356235228779,2.9009251699061713,3.0,0.25,5.025157429573744,1.672554638207587,1.6116441171237912,0.36372950514643204,10.0
80,1.9990975650209373,0.2568590234895012,2.7963110666873727,7.0,0.5454545454545454,4.980480859534974,1.7670429526540137,1.121277513363669,0.9653429215328987,10.0
81,1.1179378860994342,0.44093702549515357,3.0934314068429525,6.0,0.48863636363636365,5.4570241442554535,1.6674135953150349,1.5405845933184048,0.4339384835168988,10.0
82,2.4809185560158165,0.20001328602526566,2.9445196867783663,2.0,0.5909090909090908,5.020677161093067,1.807834088284498,0.03311980751070612,1.3088292907412906,10.0
83,2.342261576988862,0.07260101996678808,2.344398361892765,2.0,0.7272727272727273,5.121704504446874,1.6976909464401013,0.049956182688723184,1.20585102036147,10.0
84,2.004352539055372,0.42894809937082384,3.4001019472168315,5.0,0.3977272727272727,5.107913102519815,1.4261204032062227,1.276283633912529,0.8871892784676878,10.0
85,2.5612094400265986,0.2142195867060598,3.2175551920708467,12.0,0.3977272727272727,4.85466027589279,1.7163539006333026,0.023571619630624947,1.4541384286887848,10.0
86,-1.3466927042244552,0.25419958824649413,3.401212079614815,13.0,0.7954545454545454,5.213897172512925,1.9903901860590083,1.6989700043360187,0.0,10.0
87,1.7963380222869192,0.7698967028730874,3.490773633902515,10.0,0.18181818181818177,5.503482461237419,1.3305723496581956,1.5554254197700736,0.4769922718171111,10.0
88,2.2645699396827292,0.560026341793405,2.0661897378425684,3.0,0.28409090909090906,5.592278032717843,1.440607772047743,1.212895293527336,0.979932682794851,10.0
89,2.4303902324913285,0.5889451409663891,3.420877611602632,8.0,0.25,5.564487991042547,1.3977585507222194,1.315932847201402,0.8692014303467364,10.0
90,2.6768840434874206,0.708470265127834,3.527527266211709,10.0,-0.022727272727272707,5.3843299091708205,1.6338777245132556,1.2794807662183845,0.9586773661254671,10.0
91,1.7233761870167714,0.09793863635842248,3.4389512401942466,18.0,0.7613636363636364,5.770190187963817,1.3309331296677098,0.6626582137629388,1.0828086943279203,10.0
92,2.7439810537881777,0.12565551658514934,3.310447151196249,9.0,0.40909090909090906,5.36940704948384,1.8056921132372272,-0.46325557662914485,1.1454351728839243,10.0
93,1.8247302053659842,0.35871036664418754,2.844816551559486,11.0,0.4545454545454546,5.310829114198203,1.5651606039878192,1.0965756637593131,1.0055922739816412,10.0
94,2.500881274816925,0.8445897830143122,2.9170872377159127,1.0,0.045454545454545414,5.241406222028226,1.6108151052904478,1.5909229798871427,0.5187407345634814,10.0
95,2.6345722200488386,0.4101197089391535,3.6942232062185365,0.0,0.36363636363636365,5.394867855741036,1.3874858179068374,0.9980957452795917,1.1720161913082625,10.0
96,2.768419310399911,0.5403108542969945,3.5512356940626555,3.0,0.2272727272727273,4.618153682222768,1.740215898635048,0.6940834766787309,1.3831267790730584,10.0
97,2.7512668505094386,0.5615646723593287,2.843831774229549,5.0,0.18181818181818177,4.905092874354523,1.4345038692371594,1.198750887592623,1.1243069673437782,10.0
98,2.761149026775872,0.5910186724284491,3.785918600745896,5.0,0.2272727272727273,4.977952693787155,1.5476235596274974,1.081680007770498,1.2197670224471278,10.0
99,2.965740723332153,0.4846171692255509,3.8620292262292044,9.0,0.13636363636363635,5.368055836845629,1.6706390583299173,0.6279631135445627,1.4320772627746168,10.0
0,-0.5190669588604134,0.030984048883397397,1.5867545331851651,1.0,0.9545454545454546,5.1238511642172195,1.0670836259327676,1.6989700043360187,0.0,30.0
1,-0.0890490648554035,0.07685971639512325,1.2876471785696226,1.0,0.9318181818181819,5.382637513604677,1.0817947445861178,1.6989700043360187,0.0,30.0
