,0,1
160,0.456,1.5908084291619955
161,0.281,1.5686709850860299
162,0.506,1.7852452862878463
163,0.28,1.562368273810262
164,0.281,1.5686709850860299
165,0.389,1.2042271345125362
166,0.281,1.5686709850860299
167,1.06,1.525554718040374
168,1.09,1.4423418949405171
169,2.13,1.2975092878307906
170,1.06,1.525554718040374
171,1.66,2.142934597408625
172,1.06,1.525554718040374
173,1.06,1.525554718040374
174,1.28,1.0911729479367651
175,0.82,1.128839528170432
176,0.8240000000000001,1.133330313422285
177,0.8240000000000001,1.133330313422285
178,1.3,1.1588660250203193
179,0.7759999999999999,1.5761562703473282
180,0.939,1.7023200553571443
181,0.7759999999999999,1.5761562703473282
182,0.8059999999999999,1.5600600776480829
183,0.78,1.5854239407563258
184,0.7759999999999999,1.5761562703473282
185,0.408,0.8666584315719512
186,0.7759999999999999,1.5481423572040183
187,0.785,1.3511995142230073
188,1.15,1.6914521555627204
189,0.785,1.3511995142230073
190,0.809,1.3436519625512895
191,0.79,1.3596134730814409
192,0.785,1.3511995142230073
193,0.867,1.0908081775255591
194,0.785,1.3452260602409476
195,0.389,1.5036866901955006
196,0.507,1.536251177258881
197,0.389,1.5036866901955006
198,0.353,1.3187260646206336
199,0.39,1.5045426370885453
200,0.389,1.5036866901955006
201,0.285,1.0129326644424326
202,0.389,1.5036866901955006
203,0.871,1.3907797354057003
204,0.971,1.3090002179650324
205,0.871,1.3907797354057003
206,1.07,1.1426050450558387
207,0.87,1.3891787318539193
208,0.871,1.3907797354057003
209,0.377,0.7838803039264554
210,0.871,1.367717961760915
211,0.535,1.5098644684311082
212,0.755,1.8157960873485353
213,0.535,1.5098644684311082
214,0.5720000000000001,1.4582466183692375
215,0.54,1.5253183532746433
216,0.535,1.5098644684311082
217,0.315,1.1336666287026114
218,0.535,1.561401131472548
219,0.6,1.4133901052228472
220,0.55,1.1182580881554776
221,1.3,1.361020775592234
222,0.9,1.3569154488567239
223,9.1,1.1653605657000758
224,0.59,1.309973976268956
225,0.18,1.4775010339232946
226,0.35,1.1251077144392283
227,0.85,1.199454492237594
228,0.71,1.1382109811742043
229,50.0,1.0
230,50.0,1.0
231,50.0,1.0
232,50.0,1.0
233,50.0,1.0
234,50.0,1.0
235,50.0,1.0
236,50.0,1.0
237,50.0,1.0
238,50.0,1.0
239,50.0,1.0
240,0.43799999999999994,1.013476300792586
241,1.07,1.5751004727374873
242,0.43799999999999994,1.013476300792586
243,0.8190000000000001,1.2746802337251897
244,0.44,1.0168630797026121
245,0.43799999999999994,1.013476300792586
246,0.613,0.9397286156062539
247,0.33399999999999996,0.823019222574622
248,0.33399999999999996,0.823019222574622
249,0.04,2.1167191856878276
250,0.071,1.5083111965124871
251,0.04,2.1167191856878276
252,0.068,1.6201347053775172
253,0.04,2.0
254,0.04,2.1167191856878276
255,0.022000000000000002,0.9216908412367405
256,0.04,2.1167191856878276
257,0.23399999999999999,1.1231620334751862
258,0.483,1.5095342712993203
259,0.134,1.0708922851168237
260,0.23399999999999999,1.1231620334751862
261,0.45299999999999996,1.5955982460892617
262,0.23,1.1121205836875867
263,0.23399999999999999,1.1231620334751862
264,0.19899999999999998,0.7788324178628119
265,0.09300000000000001,0.784835708904134
266,0.09300000000000001,0.784835708904134
267,0.033,0.6607052895137083
268,0.033,1.0953078870785815
269,0.034,1.250752260309112
270,0.018000000000000002,1.1209057669503444
271,0.033,1.0953078870785815
272,0.024,0.978284950568932
273,0.03,1.0
274,0.033,1.0953078870785815
275,0.02,0.9581008871046771
276,0.031,1.2618595071429144
277,0.031,1.2618595071429144
278,0.048,1.2539604858402027
279,0.033,1.8435067447452724
280,0.018,1.092851386733458
281,0.033,1.8435067447452724
282,0.023,1.2002909965161395
283,0.03,1.6361357982025029
284,0.033,1.8435067447452724
285,0.016,0.9303419838798599
286,0.033,1.8435067447452724
287,0.1,1.1328012683522792
288,0.386,1.4718569784999542
289,0.567,1.5459961974942518
290,0.574,1.4046840647715801
291,0.386,1.4718569784999542
292,0.659,1.520513115673745
293,0.39,1.4881457274059218
294,0.386,1.4718569784999542
295,0.7070000000000001,0.8945583783788282
296,0.22,0.8171740645373511
297,0.8,1.5297203338178014
298,0.21600000000000003,0.8084299229632688
299,0.21600000000000003,0.8084299229632688
300,0.609,1.0432316619913369
301,0.523,0.7125144042593555
302,1.31,1.3866640351424608
303,0.523,0.7125144042593555
304,0.52,0.7104139278961
305,1.44,1.6081010630799215
306,0.52,0.7104139278961
307,0.52,0.7104139278961
308,0.997,0.8695434354024009
309,1.0,1.4224828365789388
310,0.386,0.687431651592974
311,0.386,0.687431651592974
312,1.16,1.4589619228866124
313,1.96,1.432133952505972
314,1.66,1.5944930181661028
315,1.16,1.4589619228866124
316,1.54,1.353136671826235
317,1.16,1.4589619228866124
318,1.16,1.4589619228866124
319,1.84,1.1052206569448342
320,1.5,1.1918440407151405
321,1.13,1.4708801102542934
322,1.5,1.1918440407151405
323,1.5,1.1918440407151405
324,0.251,0.7842962292952044
325,0.198,0.895543478451124
326,0.045,0.9084162608843008
327,0.116,1.5072790108308824
328,0.045,0.9084162608843008
329,0.071,1.1927471186646659
330,0.045,0.9084162608843008
331,0.08800000000000001,1.4429406101379316
332,0.05,0.41002559738979966
333,0.045,0.9084162608843008
334,0.046,0.8832593458134538
335,0.06,0.9686857987048029
336,0.062,0.9914009630125696
337,0.062,0.9914009630125696
338,0.047,1.161753526275793
339,0.066,1.5438580544758438
340,0.047,1.161753526275793
341,0.032,0.9532742688938324
342,0.047,1.161753526275793
343,0.062,1.4920647091685428
344,0.05,0.9660018881747781
345,0.047,1.161753526275793
346,0.045,0.996019512226171
347,0.06,1.2311549687375563
348,0.06,1.2311549687375563
349,0.06,1.2311549687375563
350,0.64,1.2678860462379447
351,0.473,1.2011648329283924
352,0.64,1.2740025193313012
353,0.64,1.2740025193313012
354,0.132,1.5079620917385224
355,0.205,1.6665234149423906
356,0.12,1.2848237194255592
357,0.132,1.5079620917385224
358,0.223,1.756420771605664
359,0.13,6.676452524310266
360,0.132,1.5079620917385224
361,0.09699999999999999,0.8474256368436003
362,0.08,1.1574606890718124
363,0.11,1.2982221524181283
364,0.076,1.1099265506284133
365,0.076,1.1099265506284133
366,0.237,1.42492932559804
367,0.282,1.3801067300066223
368,0.237,1.42492932559804
369,0.304,1.788277428858872
370,0.24,4.3532049577521965
371,0.237,1.42492932559804
372,0.10800000000000001,0.9093766152901431
373,0.237,1.42492932559804
374,0.276,1.6184222399366852
375,0.359,1.4993246125698159
376,0.276,1.6184222399366852
377,0.276,1.6184222399366852
378,0.41100000000000003,1.6954285180984376
379,0.28,1.709511291351455
380,0.276,1.6184222399366852
381,0.175,0.8791181557867743
382,0.276,1.6184222399366852
383,4.42,1.1283941762967074
384,7.76,0.744103111931742
385,6.24,1.4256711142642273
386,4.42,1.1283941762967074
387,4.05,1.06421555542273
388,4.42,1.0
389,4.42,1.1283941762967074
390,5.77,1.2010566239012306
391,2.3,0.6020599913279623
392,2.3,0.6020599913279623
393,2.3,0.6020599913279623
394,0.079,1.2522806693622326
395,0.177,2.1236260719422844
396,0.132,1.27065498688748
397,0.079,1.2522806693622326
398,0.107,1.5286060706470412
399,0.08,0.26453861805521156
400,0.079,1.2522806693622326
401,0.069,1.1955749927759263
402,0.08,1.4581947990123074
403,0.083,1.5169356082274743
404,0.083,1.5169356082274743
405,0.34299999999999997,1.199006512681875
406,0.73,1.6399271391010282
407,0.682,1.4622750035237537
408,0.34299999999999997,1.199006512681875
409,0.456,1.4205541073326533
410,0.34,1.0
411,0.34299999999999997,1.199006512681875
412,0.26,0.8655057930389847
413,0.21,1.0069508809973007
414,0.52,1.4881457274059215
415,0.207,0.9965356630319769
416,0.207,0.9965356630319769
417,0.40399999999999997,1.0567834572063879
418,0.098,1.2943630872866734
419,0.12,1.7929545926773274
420,0.12,1.7929545926773274
421,0.11199999999999999,1.5957349074459006
422,0.157,1.2948478322207873
423,0.11199999999999999,1.5957349074459006
424,0.159,1.2618595071429148
425,0.11199999999999999,1.5957349074459006
426,0.149,1.2939095732310089
427,0.11,0.6044573824719073
428,0.11199999999999999,1.5957349074459006
429,0.11,0.7077214461611162
430,0.15,1.372041518020908
431,0.23,1.3546115315877285
432,0.14800000000000002,1.3540529050510737
433,0.14800000000000002,1.3540529050510737
434,0.16399999999999998,1.4079300428540267
435,0.066,1.0409129994083965
436,0.055,1.391005528933956
437,0.14,1.652118406688229
438,0.081,1.339548829830234
439,0.055,1.391005528933956
440,0.131,1.8786238393970631
441,0.06,0.9216908412367403
442,0.055,1.391005528933956
443,0.12,1.0669687651207678
444,0.126,1.280509017612006
445,0.126,1.280509017612006
446,0.132,1.2205537857125133
