44.3, 0.9
21.5, 0.9
9.9, 0.9
6.4, 0.9
4.3, 0.9
3.3, 0.9
2.1, 0.8
1.6, 0.8
1.2, 0.8
0.9, 0.8
0.6, 0.7
0.5, 0.6
0.3, 0.5
0.2, 0.5
0.2, 0.4
0.1, 0.3
0.1, 0.3
0.1, 0.2
0.1, 0.2
0.0, 0.1
0.0, 0.1
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
