,0,1,2,3
0,1086.34651139703,0.8616022298078944,54.58370045157902,0.0384037008414886
1,1053.5220802271767,1.268510363847973,67.47789788518945,0.037397383773150585
2,481.8768739099461,4.999999999999999,84.98512679446652,0.046727013713767286
3,839.2722109981597,3.431883096514838,28.7282185243255,0.043221665208928464
4,843.4081138784536,1.0171065425688972,32.59188612154637,0.04639277382612836
5,602.8493921183621,4.999999999999999,45.62736905412274,0.04687442040333354
6,592.3024269294035,0.876398796413267,57.68657343440414,0.054152585930802806
7,583.794831431305,1.398257367841177,79.20516856869497,0.06040865816961857
8,587.6786323423662,1.3379609388190417,74.10357734101824,0.054296018386749315
9,686.6183443748815,1.0582090481077358,30.378023314987466,0.032744147378386115
10,650.7827765795722,1.6061350267299581,45.21722314637357,0.034222271480558765
11,465.5577860298237,4.999999999999999,73.26622561298115,0.04645832232850807
12,531.0902390061669,0.8920386103536165,28.875336370887116,0.04185560948589509
13,479.5545647122907,2.053468960553421,70.44534319713576,0.09010450595965579
14,497.06886927254715,4.999999999999999,36.15990018991634,0.05038587536997667
15,564.9427671611556,1.188899118260512,45.05729418731054,0.04460345750769754
16,590.2017126287313,4.975,47.66266415160274,0.04546798544938983
17,454.36772222405517,1.1504036868178857,56.273727437320716,0.05062807110284285
18,546.7967055638229,1.3479173308886192,48.203300682470484,0.03960065359317213
19,529.5227639286496,1.1954700911091944,60.4788588096157,0.04185830956558637
20,517.7932996036423,3.8442891488265074,82.20670039344112,0.04427793891053173
21,536.5099080274852,1.0521165615473933,43.48762309555696,0.028669366643583445
22,534.7955267924848,0.473856182448441,52.25459778187765,0.025618508602852762
23,305.3500927112755,0.529034674880443,101.3219340496406,0.03538352653286002
24,521.7506919295015,1.0182910908767944,48.249399774679276,0.0484162139515349
25,531.000984207494,1.1220843627061499,48.99898197475855,0.04911967834358674
26,542.5930647896739,1.4811559735734752,67.40693521034152,0.05096761492141173
27,709.2544936703415,0.9724507915220865,50.68345998866985,0.0497903606810831
28,677.5042074919994,0.9228181401647106,32.49579250800149,0.02625874341795256
29,748.9206972585838,0.8393012706702274,51.066505846538426,0.04050049180943619
30,751.6962078520384,1.0602127323730115,58.3034899534209,0.04278194339073663
31,574.697179683104,4.999999999999999,98.1148893504686,0.054073766903794104
