,0,1,2,3,4,5,6
0,7.066946601825056,0.14029907208638562,0.03909678825007432,0.041888874212406564,0.019420444133795182,206.11366957589908,2.5191637853573075
1,3.3611475922145257,0.14972271739167098,0.019844024644291473,0.4898003900283059,0.001075733044850467,299.36081314566394,2.987691663816002
2,9.477837310806684,0.23155827235748694,0.08654142140095442,26.513115022860077,0.0007793176794802501,219.82189048675667,2.8796909433368745
3,3.7173309693723873,0.35943803319028944,0.05268775970857134,0.261099711554516,0.005920731488541675,128.30534898650947,2.751878209909034
4,4.312619188106985,0.37424631658449686,0.0636433628349496,0.09703623731942432,0.011143605936282443,153.40852371034984,3.658988072673994
5,4.992702387312422,0.2700186806304191,0.05315987649437436,0.07667878817173787,0.007166183111919323,194.76973062364868,3.015063490615554
6,3.1493872814489148,0.2401543498459412,0.029824350888958257,1.6436740714876799,0.006140457257129468,135.8322660415975,1.5671422817715546
7,5.2282061797753645,0.551020172765924,0.11359904447476907,0.14907264556204403,0.007769664479916538,163.54261105076256,3.3979964397094427
8,10.105658005283667,0.4738635592612422,0.18883060414794636,1.1066688359155847,0.0009886608420467935,272.3770509042171,7.335726293973414
9,8.138675175920078,0.3171772190404551,0.10179118641524852,0.39439057723633714,0.0034526966682551083,137.91926651005605,3.2763466956757883
10,6.657020285795305,0.8215476608390618,0.21565876680969742,0.06910813655683593,0.006691864944245769,238.90534935992693,3.5905731456538477
11,8.703863276486743,0.2230254791548218,0.0765457380959921,0.277431749467059,0.004564226362880613,231.77295254185438,1.6838936321905011
12,5.489644878578206,0.5022969853923492,0.1087324807129412,0.20105180736268344,0.00886371982513345,171.81587898594253,1.8977222284424224
13,4.3646638249345875,0.5599440360773842,0.09637178346382237,0.4651883891633053,0.010181016420178053,200.80364888801122,3.6938467435133497
14,9.513710248590925,0.39464260280334856,0.14804998263405553,0.5280723294562633,0.0009206681699681843,240.02671285840637,2.8297120205736372
15,8.334930072879757,0.24815202086403673,0.08155944288877033,0.37682648468501995,0.010826528378119512,188.19454531531062,2.366471520092793
16,9.204737767134956,0.3130936821627817,0.11364234801708868,0.954748148104577,0.0022809766822830075,79.61147385834468,1.6648070018512386
17,3.3746826693610577,0.31832296464532994,0.0423599448238125,2.8951056797114685,0.002709643182613604,258.7625137472301,3.8699724965444955
18,9.571141437827471,0.23808402901993417,0.08985628745319967,0.3469734146163028,0.000654567521072785,166.93303923205085,2.3401413219699374
19,14.050147270487912,0.16070378865303944,0.08903514404442683,5.0107511063871035,8.394283891040458e-05,338.240631579864,3.5673325961154263
