,0,1
0,0.529,1.3474750404017681
1,0.718,1.8816326051784804
2,0.529,1.3474750404017681
3,0.855,1.8217469381894016
4,0.53,1.3499531364182027
5,0.529,1.3474750404017681
6,0.528,0.9872999533800092
7,0.76,1.4327379571114738
8,0.76,1.4327379571114738
9,0.064,1.0800599623751244
10,0.072,1.4443938864007304
11,0.064,1.0800599623751244
12,0.111,1.3250606424465887
13,0.06,1.0316726307206694
14,0.064,1.0800599623751244
15,0.027000000000000003,0.7486774839081172
16,0.07,1.261859507142915
17,0.07,1.261859507142915
18,0.052000000000000005,0.9165048789844792
19,0.282,1.731497697084392
20,0.052000000000000005,0.9165048789844792
21,0.271,1.4608541446926828
22,0.05,0.8837691529763193
23,0.052000000000000005,0.9165048789844792
24,0.212,1.0370730764017662
25,0.052000000000000005,0.9165048789844792
26,0.168,1.1396741942343032
27,0.98,0.6980631212757797
28,0.096,2.1860709570351022
29,0.073,1.4822124293499623
30,0.025,0.8046907590021792
31,0.06,1.3311145069661656
32,0.06,1.3311145069661656
33,0.06,1.3311145069661656
34,0.092,1.3546115315877285
35,0.131,1.693629073188648
36,0.092,1.3546115315877285
37,0.095,1.5094770763733432
38,0.09,1.3067499307121129
39,0.092,1.3546115315877285
40,0.105,1.2767109862120458
41,0.06,1.5129415947320601
42,0.06,1.5129415947320601
43,0.06,1.5129415947320601
44,0.218,0.44280706441809536
45,0.486,0.43122900761342714
46,0.218,0.44280706441809536
47,0.218,0.44280706441809536
48,0.325,0.4355076312830102
49,0.22,0.4441025460102627
50,0.218,0.44280706441809536
51,0.188,0.4623465056133638
52,1.2,0.3716904369457101
53,1.2,0.3716904369457101
54,0.057999999999999996,0.8117057384044404
55,0.057999999999999996,0.8117057384044404
56,0.177,0.9487964460562179
57,0.06,0.8281444907572746
58,0.057999999999999996,0.8117057384044404
59,0.14800000000000002,0.9655690603735302
60,0.17,1.261859507142915
61,0.27,1.3749807074634834
62,0.27,1.3749807074634834
63,0.24,1.3311145069661656
64,0.505,1.1154491989636481
65,0.303,1.317195710983353
66,0.393,1.772847184230115
67,0.244,1.168692352594285
68,0.303,1.317195710983353
69,0.2,0.8613531161467861
70,0.3,1.3020384907884601
71,0.303,1.317195710983353
72,0.254,1.0467520080937618
73,0.22399999999999998,1.0106549788879569
74,0.22399999999999998,1.0106549788879569
75,0.34299999999999997,1.1804429906392593
76,0.366,1.483144463945994
77,0.34299999999999997,1.1804429906392593
78,0.369,1.5567833220323242
79,0.34,1.1716784062543875
80,0.34299999999999997,1.1804429906392593
81,0.23,0.9550691703982238
82,0.34299999999999997,1.1896101526994378
83,0.094,1.1039152014979448
84,0.094,1.1039152014979448
85,0.053,0.7446827396574169
86,0.09,1.0669687651207678
87,0.094,1.1039152014979448
88,0.055999999999999994,0.8918642958754482
89,0.094,1.1039152014979448
90,0.056,1.3792790298334001
91,0.04,0.8897084038693992
92,0.149,0.9343257567723988
93,0.31,1.2680819368834808
94,0.149,0.9343257567723988
95,0.21600000000000003,1.1383912978034325
96,0.15,0.9356709721307475
97,0.149,0.9343257567723988
98,0.08,0.8197987505572981
99,0.149,0.9343257567723988
100,0.563,1.228591426841974
101,0.844,1.88632883445727
102,0.563,1.228591426841974
103,0.9009999999999999,1.5939587069302255
104,0.56,1.2228014013109716
105,0.563,1.228591426841974
106,0.597,1.0898882061914594
107,0.379,0.9236744724551513
108,0.379,0.9236744724551513
109,0.616,1.1303349232111084
110,0.07,0.798813863597469
111,0.881,1.8823673941723265
112,0.07,0.7953636114511289
113,0.713,1.4377480730235996
114,0.07,0.7953636114511289
115,0.07,0.7953636114511289
116,0.858,1.277319514009029
117,0.652,1.099692640987025
118,0.652,1.099692640987025
119,0.542,1.0235285827404725
120,0.087,1.1229279449217828
121,0.142,1.447561008461619
122,0.087,1.1229279449217828
123,0.11,1.4508401425585067
124,0.09,1.1514332849868898
125,0.087,1.1229279449217828
126,0.218,1.296656574945586
127,0.087,1.1321759556592954
128,0.087,1.1321759556592954
129,0.237,1.976043322035741
130,0.286,1.7449108652642817
131,0.237,1.976043322035741
132,0.40399999999999997,2.1280194872873124
133,0.24,2.0
134,0.237,1.976043322035741
135,0.098,0.9557263185482258
136,0.237,1.976043322035741
137,0.544,1.3851196136086363
138,0.685,2.1901123224363426
139,0.544,1.3851196136086363
140,0.652,1.7810278604881995
141,0.54,1.3749807074634834
142,0.544,1.3851196136086363
143,0.316,0.9269134753734758
144,0.544,1.36678872751873
145,0.162,0.8900797027572087
146,0.434,1.422609765515609
147,0.162,0.8900797027572087
148,0.425,1.5834881383771149
149,0.16,0.882306279878865
150,0.162,0.8900797027572087
151,0.124,0.7881286433527506
152,0.162,0.8900797027572087
153,0.086,1.2894780400827324
154,0.092,1.375782679165759
155,0.043,1.070459808633834
156,0.086,1.2894780400827324
157,0.081,1.406765330447932
158,0.09,1.3569154488567239
159,0.086,1.2894780400827324
160,0.084,1.0696460315731586
161,0.09,1.3020384907884601
162,0.085,1.2357005806705017
163,0.085,1.2357005806705017
164,0.075,1.1364501639510147
165,0.051,0.8677337026068419
166,0.074,1.1350156837912808
167,0.069,1.1514332849868898
168,0.051,0.8677337026068419
169,0.084,1.3645696309384856
170,0.05,0.8613531161467861
171,0.051,0.8677337026068419
172,0.067,1.0528005289384075
173,0.17,1.1937323429515758
174,0.17,1.1937323429515758
175,0.17,1.1937323429515758
176,0.17,1.1937323429515758
177,0.41,1.1934092801155078
178,0.569,1.3923409340035575
179,0.435,1.275279417892205
180,0.41,1.1934092801155078
181,0.486,1.4674592281514478
182,0.41,1.1934092801155078
183,0.33899999999999997,0.882801565619888
184,0.49,1.17149637961955
185,0.49200000000000005,1.1755428191154982
186,0.49200000000000005,1.1755428191154982
187,0.015,0.8685973846360128
188,0.038,1.3902665911971428
189,0.043,1.2530519189012528
190,0.015,0.8685973846360128
191,0.034,1.3491701014831283
192,0.02,1.1065895113302244
193,0.015,0.8685973846360128
194,0.012,0.6231590779347761
195,0.08,1.0793322200575688
196,0.013999999999999999,0.861353116146786
197,0.013999999999999999,0.861353116146786
198,0.06,1.3163314566262927
199,0.013999999999999999,0.861353116146786
200,0.026000000000000002,0.7292606180735075
201,0.084,1.1219514938812154
202,0.084,1.1219514938812154
203,0.006,1.1514332849868898
204,0.036,1.531618233410332
205,0.017,1.1458513027848238
206,0.043,1.5053181979771493
207,0.006,1.1514332849868898
208,0.027000000000000003,1.0587787998376783
209,0.01,2.0
210,0.006,1.1514332849868898
211,0.013000000000000001,0.8098853690378709
212,0.03,1.1918440407151405
213,0.03,1.1918440407151405
214,0.03,1.1918440407151405
215,0.031,1.1453157051983551
216,0.024,1.1761663637134898
217,0.043,1.3969248539121442
218,0.024,1.1761663637134898
219,0.043,1.299106611562101
220,0.02,1.0
221,0.024,1.1761663637134898
222,0.008,0.719072757930154
223,0.024,1.1761663637134898
224,0.035,1.0564767115227505
225,0.126,1.591926065230892
226,0.046,1.0465361823097712
227,0.035,1.0564767115227505
228,0.10800000000000001,1.4184201758013923
229,0.04,1.1761663637134898
230,0.035,1.0564767115227505
231,0.135,1.201452756291853
232,0.079,1.0069286261567065
233,0.079,1.0069286261567065
234,0.040999999999999995,1.1422224247632804
