,0,1,2,3
0,1647.270243155287,0.9945837773358621,179.70327708483677,0.028204422481993136
1,1277.541372681614,0.5191485279595799,240.15564514241626,0.027280716635989896
2,1610.2967404312828,1.549873470989852,96.70323888232987,0.03344494567876454
3,1571.7791704703677,1.2338032835857753,102.22082952952671,0.02295507873914262
4,1300.6736456220008,4.999999999999999,230.87261270429337,0.03456648508075209
5,2478.0443109024977,1.9806155128538432,71.95568909750367,0.02620572799952139
6,2407.2736716700338,1.1664975389853525,22.719508942018823,3.1803051390425236e-11
7,1559.1720355466948,4.999999999999999,188.33484592041185,0.033394642388391835
8,1476.6801820443102,1.0593091221097266,113.30600995569031,0.062251846936296144
9,1580.3678462258226,1.2710438498822467,39.63140789478248,0.033878666073633726
10,2433.9436625822796,1.1964145164322315,296.0563374177206,0.085335884384777
11,2287.16546648366,1.0755783612348768,232.83437375409065,0.06395548720223845
12,2338.3957074061673,1.1803745297276003,211.6054881597704,0.0572332225679042
13,1520.422199524285,4.999999999999999,327.7266099271637,0.0723556802526144
14,1881.2188764639773,0.8975276994934159,128.76199435495312,0.035334919645889154
15,1944.6994021146588,1.2457305486729797,65.2876586375937,0.025512528531934583
16,1732.4910133550534,4.999999999999999,185.8856131021586,0.03507688849843683
17,2492.047239592111,1.0219953412624554,117.93002189341982,0.03511051791151205
18,2293.921261796495,0.9089030170630961,195.80484964550857,0.049569805311012856
19,1471.2002252941702,4.999999999999999,737.5315632909504,0.07143197708456733
20,2335.348963633392,0.8894835568345323,154.521999427874,0.030049532220662
21,1212.8570870639485,0.867782372009881,151.9045665198893,0.03298353805234077
22,2445.8458611455526,0.9330258191494485,103.72068843466462,0.04502340291847442
23,2331.083391308074,2.83392403731305,158.91478407195535,0.05630222769366058
24,1360.9608735798483,4.999999999999999,274.1595990155708,0.06931426133791695
25,2028.5853693660868,1.7104327852959471,71.41463109368185,0.04258812636475415
26,2003.9312864557755,1.8740755183327888,66.06871218708545,0.03881561137021183
27,1626.0669974870468,4.999999999999999,229.65902122431658,0.05848039534620276
28,2292.5202911736874,1.363900201789308,77.4785920887356,0.04043309636156135
29,2288.0784096083416,0.8909984551266875,81.9146973615123,0.030070452967877408
30,1107.3130835991292,4.999999999999999,367.3771963179795,0.06107177212085348
